,ts_code,trade_date,adj_factor
0,000001.SZ,20200428,109.169
1,000002.SZ,20200428,148.412
2,000004.SZ,20200428,4.064
3,000005.SZ,20200428,9.268
4,000006.SZ,20200428,35.426
5,000007.SZ,20200428,8.284
6,000008.SZ,20200428,22.333
7,000009.SZ,20200428,8.859
8,000010.SZ,20200428,10.775
9,000011.SZ,20200428,3.603
10,000012.SZ,20200428,26.405
11,000014.SZ,20200428,5.421
12,000016.SZ,20200428,21.685
13,000017.SZ,20200428,2.683
14,000019.SZ,20200428,4.11
15,000020.SZ,20200428,1.752
16,000021.SZ,20200428,14.002
17,000023.SZ,20200428,2.667
18,000025.SZ,20200428,2.731
19,000026.SZ,20200428,7.571
20,000027.SZ,20200428,13.536
21,000028.SZ,20200428,3.943
22,000030.SZ,20200428,3.316
23,000031.SZ,20200428,14.224
24,000032.SZ,20200428,4.146
25,000034.SZ,20200428,3.014
26,000035.SZ,20200428,4.612
27,000036.SZ,20200428,10.994
28,000037.SZ,20200428,5.659
29,000038.SZ,20200428,2.924
30,000039.SZ,20200428,30.346
31,000040.SZ,20200428,4.349
32,000042.SZ,20200428,13.204
33,000045.SZ,20200428,2.928
34,000046.SZ,20200428,33.245
35,000048.SZ,20200428,6.079
36,000049.SZ,20200428,5.42
37,000050.SZ,20200428,8.323
38,000055.SZ,20200428,9.67
39,000056.SZ,20200428,4.708
40,000058.SZ,20200428,3.261
41,000059.SZ,20200428,1.623
42,000060.SZ,20200428,37.072
43,000061.SZ,20200428,21.313
44,000062.SZ,20200428,7.163
45,000063.SZ,20200428,15.787
46,000065.SZ,20200428,15.142
47,000066.SZ,20200428,10.813
48,000068.SZ,20200428,2.28
49,000069.SZ,20200428,40.462
50,000070.SZ,20200428,3.458
51,000078.SZ,20200428,20.484
52,000088.SZ,20200428,7.357
53,000089.SZ,20200428,7.018
54,000090.SZ,20200428,7.037
55,000096.SZ,20200428,2.65
56,000099.SZ,20200428,3.776
57,000100.SZ,20200428,3.094
58,000150.SZ,20200428,3.944
59,000151.SZ,20200428,2.753
60,000153.SZ,20200428,5.652
61,000155.SZ,20200428,1.568
62,000156.SZ,20200428,1.027
63,000157.SZ,20200428,71.013
64,000158.SZ,20200428,2.952
65,000159.SZ,20200428,3.193
66,000166.SZ,20200428,1.429
