,ts_code,trade_date,adj_factor
0,000001.SZ,20200707,111.049
1,000002.SZ,20200707,148.412
2,000004.SZ,20200707,4.064
3,000005.SZ,20200707,9.268
4,000006.SZ,20200707,36.507
5,000007.SZ,20200707,8.284
6,000008.SZ,20200707,22.408
7,000009.SZ,20200707,8.859
8,000010.SZ,20200707,10.775
9,000011.SZ,20200707,3.751
10,000012.SZ,20200707,26.778
11,000014.SZ,20200707,5.427
12,000016.SZ,20200707,21.685
13,000017.SZ,20200707,2.683
14,000019.SZ,20200707,4.212
15,000020.SZ,20200707,1.752
16,000021.SZ,20200707,14.039
17,000023.SZ,20200707,2.667
18,000025.SZ,20200707,2.737
19,000026.SZ,20200707,7.745
20,000027.SZ,20200707,16.398
21,000028.SZ,20200707,3.993
22,000030.SZ,20200707,3.408
23,000031.SZ,20200707,14.224
24,000032.SZ,20200707,4.163
25,000034.SZ,20200707,3.042
26,000035.SZ,20200707,4.612
27,000036.SZ,20200707,10.994
28,000037.SZ,20200707,5.668
29,000038.SZ,20200707,2.924
30,000039.SZ,20200707,30.845
31,000040.SZ,20200707,4.349
32,000042.SZ,20200707,13.204
33,000045.SZ,20200707,2.928
34,000046.SZ,20200707,33.245
35,000048.SZ,20200707,6.079
36,000049.SZ,20200707,5.495
37,000050.SZ,20200707,8.373
38,000055.SZ,20200707,9.783
39,000056.SZ,20200707,4.708
40,000058.SZ,20200707,3.274
41,000059.SZ,20200707,1.701
42,000060.SZ,20200707,37.808
43,000061.SZ,20200707,21.477
44,000062.SZ,20200707,7.249
45,000063.SZ,20200707,15.787
46,000065.SZ,20200707,15.327
47,000066.SZ,20200707,10.813
48,000068.SZ,20200707,2.28
49,000069.SZ,20200707,42.485
50,000070.SZ,20200707,3.484
51,000078.SZ,20200707,20.484
52,000088.SZ,20200707,7.374
53,000089.SZ,20200707,7.087
54,000090.SZ,20200707,7.484
55,000096.SZ,20200707,2.654
56,000099.SZ,20200707,3.803
57,000100.SZ,20200707,3.168
58,000150.SZ,20200707,3.944
59,000151.SZ,20200707,2.759
60,000153.SZ,20200707,5.652
61,000155.SZ,20200707,1.568
62,000156.SZ,20200707,1.027
63,000157.SZ,20200707,71.013
64,000158.SZ,20200707,2.952
