,ts_code,trade_date,adj_factor
0,000001.SZ,20201106,111.049
1,000002.SZ,20201106,153.901
2,000004.SZ,20201106,4.064
3,000005.SZ,20201106,9.268
4,000006.SZ,20201106,36.507
5,000007.SZ,20201106,8.284
6,000008.SZ,20201106,22.408
7,000009.SZ,20201106,8.881
8,000010.SZ,20201106,10.775
9,000011.SZ,20201106,3.751
10,000012.SZ,20201106,26.778
11,000014.SZ,20201106,5.427
12,000016.SZ,20201106,21.823
13,000017.SZ,20201106,2.683
14,000019.SZ,20201106,4.212
15,000020.SZ,20201106,1.752
16,000021.SZ,20201106,14.039
17,000023.SZ,20201106,2.668
18,000025.SZ,20201106,2.737
19,000026.SZ,20201106,7.745
20,000027.SZ,20201106,16.398
21,000028.SZ,20201106,3.993
22,000030.SZ,20201106,3.408
23,000031.SZ,20201106,14.651
24,000032.SZ,20201106,4.163
25,000034.SZ,20201106,3.042
26,000035.SZ,20201106,4.612
27,000036.SZ,20201106,11.912
28,000037.SZ,20201106,5.668
29,000038.SZ,20201106,2.924
30,000039.SZ,20201106,30.845
31,000040.SZ,20201106,4.349
32,000042.SZ,20201106,13.353
33,000045.SZ,20201106,2.928
34,000046.SZ,20201106,34.006
35,000048.SZ,20201106,6.259
36,000049.SZ,20201106,5.495
37,000050.SZ,20201106,8.373
38,000055.SZ,20201106,9.783
39,000056.SZ,20201106,4.708
40,000058.SZ,20201106,3.274
41,000059.SZ,20201106,1.701
42,000060.SZ,20201106,37.808
43,000061.SZ,20201106,21.477
44,000062.SZ,20201106,7.249
45,000063.SZ,20201106,15.871
46,000065.SZ,20201106,15.327
47,000066.SZ,20201106,10.878
48,000068.SZ,20201106,2.28
49,000069.SZ,20201106,42.485
50,000070.SZ,20201106,3.484
51,000078.SZ,20201106,20.484
52,000088.SZ,20201106,8.016
53,000089.SZ,20201106,7.087
54,000090.SZ,20201106,7.484
55,000096.SZ,20201106,2.654
56,000099.SZ,20201106,3.803
57,000100.SZ,20201106,3.168
58,000150.SZ,20201106,3.944
59,000151.SZ,20201106,2.759
60,000153.SZ,20201106,5.652
61,000155.SZ,20201106,1.568
62,000156.SZ,20201106,1.081
63,000157.SZ,20201106,72.925
64,000158.SZ,20201106,2.952
65,000159.SZ,20201106,3.205
66,000166.SZ,20201106,1.449
67,000301.SZ,20201106,2.293
68,000333.SZ,20201106,4.635
69,000338.SZ,20201106,19.776
70,000400.SZ,20201106,7.672
71,000401.SZ,20201106,4.048
72,000402.SZ,20201106,37.156
73,000403.SZ,20201106,7.581
74,000404.SZ,20201106,3.337
75,000407.SZ,20201106,10.983
76,000408.SZ,20201106,5.675
77,000409.SZ,20201106,2.15
78,000410.SZ,20201106,2.889
79,000411.SZ,20201106,2.577
80,000413.SZ,20201106,4.592
81,000415.SZ,20201106,20.919
82,000416.SZ,20201106,9.637
83,000417.SZ,20201106,17.435
84,000419.SZ,20201106,14.481
85,000420.SZ,20201106,6.352
86,000421.SZ,20201106,6.91
87,000422.SZ,20201106,14.787
88,000423.SZ,20201106,10.127
89,000425.SZ,20201106,38.418
90,000426.SZ,20201106,16.932
91,000428.SZ,20201106,12.139
92,000429.SZ,20201106,3.764
93,000430.SZ,20201106,4.612
94,000488.SZ,20201106,9.545
95,000498.SZ,20201106,2.803
96,000501.SZ,20201106,6.689
97,000502.SZ,20201106,3.113
98,000503.SZ,20201106,7.615
99,000504.SZ,20201106,2.103
100,000505.SZ,20201106,3.312
101,000506.SZ,20201106,2.872
102,000507.SZ,20201106,4.562
103,000509.SZ,20201106,9.746
104,000510.SZ,20201106,10.422
105,000513.SZ,20201106,8.409
106,000514.SZ,20201106,4.35
107,000516.SZ,20201106,39.873
108,000517.SZ,20201106,13.406
109,000518.SZ,20201106,8.377
110,000519.SZ,20201106,7.937
111,000520.SZ,20201106,6.855
112,000521.SZ,20201106,5.219
113,000523.SZ,20201106,6.687
114,000524.SZ,20201106,4.927
115,000525.SZ,20201106,7.524
116,000526.SZ,20201106,2.471
117,000528.SZ,20201106,11.716
118,000529.SZ,20201106,3.164
119,000530.SZ,20201106,9.852
120,000531.SZ,20201106,12.369
121,000532.SZ,20201106,4.419
122,000533.SZ,20201106,2.258
123,000534.SZ,20201106,4.172
124,000536.SZ,20201106,3.673
125,000537.SZ,20201106,6.204
126,000538.SZ,20201106,18.24
127,000539.SZ,20201106,18.167
128,000540.SZ,20201106,80.895
129,000541.SZ,20201106,29.887
130,000543.SZ,20201106,4.617
131,000544.SZ,20201106,3.511
132,000545.SZ,20201106,4.283
133,000546.SZ,20201106,1.828
134,000547.SZ,20201106,10.604
135,000548.SZ,20201106,3.536
136,000550.SZ,20201106,3.116
137,000551.SZ,20201106,7.726
138,000552.SZ,20201106,6.864
139,000553.SZ,20201106,4.187
140,000554.SZ,20201106,4.896
141,000555.SZ,20201106,3.141
142,000557.SZ,20201106,7.328
143,000558.SZ,20201106,5.957
144,000559.SZ,20201106,34.042
145,000560.SZ,20201106,5.272
146,000561.SZ,20201106,2.52
147,000563.SZ,20201106,17.34
148,000564.SZ,20201106,3.02
149,000565.SZ,20201106,7.571
150,000566.SZ,20201106,9.514
151,000567.SZ,20201106,4.748
152,000568.SZ,20201106,32.768
153,000570.SZ,20201106,4.499
154,000571.SZ,20201106,7.613
155,000572.SZ,20201106,4.656
156,000573.SZ,20201106,7.659
157,000576.SZ,20201106,6.187
158,000581.SZ,20201106,5.042
159,000582.SZ,20201106,4.877
160,000584.SZ,20201106,4.845
161,000585.SZ,20201106,1.277
162,000586.SZ,20201106,3.698
163,000587.SZ,20201106,12.655
164,000589.SZ,20201106,5.011
165,000590.SZ,20201106,4.764
166,000591.SZ,20201106,13.58
167,000592.SZ,20201106,6.375
168,000593.SZ,20201106,5.6
169,000595.SZ,20201106,4.958
170,000596.SZ,20201106,3.415
171,000597.SZ,20201106,4.791
172,000598.SZ,20201106,25.169
173,000599.SZ,20201106,4.878
174,000600.SZ,20201106,6.971
175,000601.SZ,20201106,10.257
176,000603.SZ,20201106,4.269
177,000605.SZ,20201106,3.555
178,000606.SZ,20201106,6.443
179,000607.SZ,20201106,3.762
180,000608.SZ,20201106,11.125
181,000609.SZ,20201106,6.029
182,000610.SZ,20201106,3.013
183,000611.SZ,20201106,4.596
184,000612.SZ,20201106,9.713
185,000613.SZ,20201106,1.43
186,000615.SZ,20201106,9.093
187,000616.SZ,20201106,28.319
188,000617.SZ,20201106,7.056
189,000619.SZ,20201106,9.253
190,000620.SZ,20201106,1.648
191,000622.SZ,20201106,2.525
192,000623.SZ,20201106,21.129
193,000625.SZ,20201106,7.803
194,000626.SZ,20201106,10.678
195,000627.SZ,20201106,27.882
196,000628.SZ,20201106,3.123
197,000629.SZ,20201106,7.789
198,000630.SZ,20201106,26.826
199,000631.SZ,20201106,17.91
200,000632.SZ,20201106,7.527
201,000633.SZ,20201106,7.479
202,000635.SZ,20201106,4.158
203,000636.SZ,20201106,17.34
204,000637.SZ,20201106,17.116
205,000638.SZ,20201106,4.42
206,000639.SZ,20201106,10.906
207,000650.SZ,20201106,21.592
208,000651.SZ,20201106,159.064
209,000652.SZ,20201106,27.447
210,000655.SZ,20201106,5.716
211,000656.SZ,20201106,6.847
212,000657.SZ,20201106,4.24
213,000659.SZ,20201106,16.527
214,000661.SZ,20201106,7.433
215,000662.SZ,20201106,6.043
216,000663.SZ,20201106,4.049
217,000665.SZ,20201106,5.766
218,000666.SZ,20201106,1.598
219,000667.SZ,20201106,25.348
220,000668.SZ,20201106,3.672
221,000669.SZ,20201106,3.651
222,000671.SZ,20201106,32.242
223,000672.SZ,20201106,6.01
224,000673.SZ,20201106,11.508
225,000676.SZ,20201106,10.804
226,000677.SZ,20201106,18.3
227,000678.SZ,20201106,4.96
228,000679.SZ,20201106,5.763
229,000680.SZ,20201106,5.447
230,000681.SZ,20201106,5.039
231,000682.SZ,20201106,15.749
232,000683.SZ,20201106,7.556
233,000685.SZ,20201106,14.609
234,000686.SZ,20201106,13.033
235,000687.SZ,20201106,3.319
236,000688.SZ,20201106,4.947
237,000690.SZ,20201106,42.494
238,000691.SZ,20201106,3.055
239,000692.SZ,20201106,12.19
240,000695.SZ,20201106,2.55
241,000697.SZ,20201106,3.675
242,000698.SZ,20201106,3.031
243,000700.SZ,20201106,15.894
244,000701.SZ,20201106,1.726
245,000702.SZ,20201106,2.553
246,000703.SZ,20201106,9.268
247,000705.SZ,20201106,5.417
248,000707.SZ,20201106,3.038
249,000708.SZ,20201106,3.603
250,000709.SZ,20201106,10.128
251,000710.SZ,20201106,3.497
252,000711.SZ,20201106,9.759
253,000712.SZ,20201106,13.151
254,000713.SZ,20201106,4.458
255,000715.SZ,20201106,4.989
256,000716.SZ,20201106,3.783
257,000717.SZ,20201106,4.673
258,000718.SZ,20201106,8.043
259,000719.SZ,20201106,4.49
260,000720.SZ,20201106,7.26
261,000721.SZ,20201106,4.69
262,000722.SZ,20201106,3.915
263,000723.SZ,20201106,6.703
264,000725.SZ,20201106,4.88
265,000726.SZ,20201106,8.035
266,000727.SZ,20201106,5.635
267,000728.SZ,20201106,2.624
268,000729.SZ,20201106,8.108
269,000731.SZ,20201106,11.309
270,000732.SZ,20201106,4.428
271,000733.SZ,20201106,2.201
272,000735.SZ,20201106,5.841
273,000736.SZ,20201106,2.991
274,000737.SZ,20201106,3.636
275,000738.SZ,20201106,1.799
276,000739.SZ,20201106,12.279
277,000750.SZ,20201106,12.576
278,000751.SZ,20201106,3.371
279,000752.SZ,20201106,4.771
280,000753.SZ,20201106,10.74
281,000755.SZ,20201106,2.567
282,000756.SZ,20201106,1.997
283,000757.SZ,20201106,4.024
284,000758.SZ,20201106,16.857
285,000759.SZ,20201106,7.004
286,000761.SZ,20201106,1.92
287,000762.SZ,20201106,5.38
288,000766.SZ,20201106,3.268
289,000767.SZ,20201106,10.762
290,000768.SZ,20201106,8.45
291,000776.SZ,20201106,5.606
292,000777.SZ,20201106,6.995
293,000778.SZ,20201106,13.363
294,000779.SZ,20201106,2.278
295,000780.SZ,20201106,4.901
296,000782.SZ,20201106,3.405
297,000783.SZ,20201106,5.531
298,000785.SZ,20201106,6.422
299,000786.SZ,20201106,10.616
300,000788.SZ,20201106,3.754
301,000789.SZ,20201106,5.844
302,000790.SZ,20201106,12.252
303,000791.SZ,20201106,3.716
304,000793.SZ,20201106,12.769
305,000795.SZ,20201106,4.284
306,000796.SZ,20201106,4.026
307,000797.SZ,20201106,6.631
308,000798.SZ,20201106,2.302
309,000799.SZ,20201106,2.028
310,000800.SZ,20201106,2.386
311,000801.SZ,20201106,14.457
312,000802.SZ,20201106,3.328
313,000803.SZ,20201106,3.005
314,000806.SZ,20201106,8.502
315,000807.SZ,20201106,6.803
316,000809.SZ,20201106,2.896
317,000810.SZ,20201106,5.327
318,000811.SZ,20201106,15.257
319,000812.SZ,20201106,7.386
320,000813.SZ,20201106,3.775
321,000815.SZ,20201106,3.446
322,000816.SZ,20201106,7.31
323,000818.SZ,20201106,2.071
324,000819.SZ,20201106,8.384
325,000820.SZ,20201106,1.925
