,ts_code,trade_date,adj_factor
0,000001.SZ,20201119,111.049
1,000002.SZ,20201119,153.901
2,000004.SZ,20201119,4.064
3,000005.SZ,20201119,9.268
4,000006.SZ,20201119,36.507
5,000007.SZ,20201119,8.284
6,000008.SZ,20201119,22.408
7,000009.SZ,20201119,8.881
8,000010.SZ,20201119,10.775
9,000011.SZ,20201119,3.751
10,000012.SZ,20201119,26.778
11,000014.SZ,20201119,5.427
12,000016.SZ,20201119,21.823
13,000017.SZ,20201119,2.683
14,000019.SZ,20201119,4.212
15,000020.SZ,20201119,1.752
16,000021.SZ,20201119,14.039
17,000023.SZ,20201119,2.668
18,000025.SZ,20201119,2.737
19,000026.SZ,20201119,7.745
20,000027.SZ,20201119,16.398
21,000028.SZ,20201119,3.993
22,000029.SZ,20201119,2.235
23,000030.SZ,20201119,3.408
24,000031.SZ,20201119,14.651
25,000032.SZ,20201119,4.163
26,000034.SZ,20201119,3.042
27,000035.SZ,20201119,4.612
28,000036.SZ,20201119,11.912
29,000037.SZ,20201119,5.668
30,000038.SZ,20201119,2.924
31,000039.SZ,20201119,30.845
32,000040.SZ,20201119,4.349
33,000042.SZ,20201119,13.353
34,000045.SZ,20201119,2.928
35,000046.SZ,20201119,34.006
36,000048.SZ,20201119,6.259
37,000049.SZ,20201119,5.495
38,000050.SZ,20201119,8.373
39,000055.SZ,20201119,9.783
40,000056.SZ,20201119,4.708
41,000058.SZ,20201119,3.274
42,000059.SZ,20201119,1.701
43,000060.SZ,20201119,37.808
44,000061.SZ,20201119,21.477
45,000062.SZ,20201119,7.249
46,000063.SZ,20201119,15.871
47,000065.SZ,20201119,15.327
48,000066.SZ,20201119,10.878
49,000068.SZ,20201119,2.28
50,000069.SZ,20201119,42.485
51,000070.SZ,20201119,3.484
52,000078.SZ,20201119,20.484
53,000088.SZ,20201119,8.016
54,000089.SZ,20201119,7.087
55,000090.SZ,20201119,7.484
56,000096.SZ,20201119,2.654
57,000099.SZ,20201119,3.803
58,000100.SZ,20201119,3.168
59,000150.SZ,20201119,3.944
60,000151.SZ,20201119,2.759
61,000153.SZ,20201119,5.652
62,000155.SZ,20201119,1.568
63,000156.SZ,20201119,1.081
64,000157.SZ,20201119,72.925
65,000158.SZ,20201119,2.952
66,000159.SZ,20201119,3.205
67,000166.SZ,20201119,1.449
68,000301.SZ,20201119,2.293
69,000333.SZ,20201119,4.635
70,000338.SZ,20201119,19.776
71,000400.SZ,20201119,7.672
72,000401.SZ,20201119,4.048
73,000402.SZ,20201119,37.156
74,000403.SZ,20201119,7.581
75,000404.SZ,20201119,3.337
76,000407.SZ,20201119,10.983
77,000408.SZ,20201119,5.675
78,000409.SZ,20201119,2.15
79,000410.SZ,20201119,2.889
80,000411.SZ,20201119,2.577
81,000413.SZ,20201119,4.592
82,000415.SZ,20201119,20.919
83,000416.SZ,20201119,9.637
84,000417.SZ,20201119,17.435
85,000419.SZ,20201119,14.481
86,000420.SZ,20201119,6.352
87,000421.SZ,20201119,6.91
88,000422.SZ,20201119,14.787
89,000423.SZ,20201119,10.127
90,000425.SZ,20201119,38.418
91,000426.SZ,20201119,16.932
92,000428.SZ,20201119,12.139
93,000429.SZ,20201119,3.764
94,000430.SZ,20201119,4.612
95,000488.SZ,20201119,9.545
96,000498.SZ,20201119,2.803
97,000501.SZ,20201119,6.689
98,000502.SZ,20201119,3.113
99,000503.SZ,20201119,7.615
100,000504.SZ,20201119,2.103
101,000505.SZ,20201119,3.312
102,000506.SZ,20201119,2.872
103,000507.SZ,20201119,4.562
104,000509.SZ,20201119,9.746
105,000510.SZ,20201119,10.422
106,000513.SZ,20201119,8.409
107,000514.SZ,20201119,4.35
108,000516.SZ,20201119,39.873
109,000517.SZ,20201119,13.406
110,000518.SZ,20201119,8.377
111,000519.SZ,20201119,7.937
112,000520.SZ,20201119,6.855
113,000521.SZ,20201119,5.219
114,000523.SZ,20201119,6.687
